Item;SKU;Descrição;Qtd. Itens;Unid Med;Des Categoria;Peso Liquido;Peso Bruto SKU;Altura;Largura;Comprimento;Volume m3;Qtd. CX Altura;Qtd. CX Lastro;Cod. Barras;Clasificação ABC;Caixa
48PF24X7B2M0;48PF24X7B2M0-10 UN       ;PERFIL LED 24X7MM NA COR BRANCA BARRA 2 ;10;PC;LAMPADA;1,9;1,9;0,06;0,11;2,07;0,013662;25;10;;;MASTER
48PF24X7B2M0;48PF24X7B2MCX100;PERFIL LED 24X7MM NA COR BRANCA BARRA 2 ;100;PC;LAMPADA;1,9;20,6;0,15;0,27;2,19;0,088695;5;3;;;MASTER
48PF24X7B3M0;48PF24X7B3M0;PERFIL LED 24X7MM NA COR BRANCA BARRA 3 M;1;PC;LAMPADA;0,001;0,27;0,01;0,02;3;0,0006;50;30;;;UNIDADE
48PF24X7B3M0;48PF24X7B3M0-10 UN       ;PERFIL LED 24X7MM NA COR BRANCA BARRA 3 M;10;PC;LAMPADA;0,001;2,88;0,006;0,11;3,07;0,002026;25;10;;;MASTER
48PF24X7B3M0;48PF24X7B3M0CX ;PERFIL LED 24X7MM NA COR BRANCA BARRA 3 M;100;PC;LAMPADA;0,001;28,4;0,14;0,26;3,16;0,115024;5;3;;;MASTER
48PF24X7P2M0;48PF24X7P2M0;PERFIL LED 24X7MM NA COR PRETA BARRA 2 M;1;PC;LAMPADA;1,9;0,19;0,01;0,024;2;0,00048;50;30;;;UNIDADE
48PF24X7P2M0;48PF24X7P2M0-10 UN       ;PERFIL LED 24X7MM NA COR PRETA BARRA 2 M;10;PC;LAMPADA;1,9;1,9;0,06;0,11;2,07;0,013662;25;10;;;MASTER
48PF24X7P2M0;48PF24X7P2MCX100;PERFIL LED 24X7MM NA COR PRETA BARRA 2 M;100;PC;LAMPADA;1,9;20,6;0,15;0,27;2,18;0,08829;5;3;;;MASTER
48PF24X7P3M0;48PF24X7P3M0;PERFIL LED 24X7MM NA COR PRETA BARRA 3M ;1;PC;LAMPADA;0,001;0,27;0,01;0,024;3;0,00072;50;30;;;UNIDADE
48PF24X7P3M0;48PF24X7P3M0-10 UN       ;PERFIL LED 4X7P3M0 NA COR PRETA BARRA 3M;10;PC;LAMPADA;0,001;2,88;0,06;0,11;3,07;0,020262;25;10;;;MASTER
48PF24X7P3M0;48PF24X7P3M0CX ;PERFIL LED 24X7MM NA COR PRETA BARRA 3M ;100;PC;LAMPADA;0,001;28,4;0,16;0,27;3,18;0,137376;5;3;;;MASTER
48PL1215BN01;48PL1215BN01;PAINEL LED 1220X150 MM 36W 4000K KL   ;1;PC;LAMPADA;1,5;0,73;0,16;0,03;1,26;0,006048;8;30;;;UNIDADE
48PL1215BN01;48PL1215BN01CX ;PAINEL LED 1220X150 MM 36W 4000K KL   ;5;PC;LAMPADA;1,5;7,5;0,2;0,32;0,131;0,008384;8;3;;;MASTER
48PL1215BN01;48PL1215BN01CX10;PAINEL LED 1220X150 MM 36W 4000K KL   ;10;PC;LAMPADA;1,5;7,3;0,2;0,32;1,31;0,08384;7;3;;;MASTER
48PL1232BF01;48PL1232BF01CX6;PAINEL LED 1220X320 MM 36W 6500K KL   ;6;PC;LAMPADA;2,9;14;0,28;0,25;1,25;0,0875;4;4;;;MASTER
48PL1232BF01;48PL1232BF01;PAINEL LED 1220X320 MM 36W 6500K KL   ;1;PC;LAMPADA;2,9;12,8;0,365;0,03;1,3;0,014235;3;25;;;UNIDADE
48PL1232BF01;48PL1232BF01CX ;PAINEL LED 1220X320 MM 36W 6500K KL   ;5;PC;LAMPADA;2,9;14,5;0,39;0,18;1,3;0,09126;3;4;;;MASTER
48PL1232BN01;48PL1232BN01;PAINEL LED 1220X320 MM 36W 4000K KL   ;1;PC;LAMPADA;2,5;1;0,33;0,04;0,123;0,001624;10;25;;;UNIDADE
48PL1232BN01;48PL1232BN01CX ;PAINEL LED 1220X320 MM 36W 4000K KL   ;5;PC;LAMPADA;2,5;12;0,37;0,24;0,123;0,010922;8;5;;;MASTER
48PL1232BN01;48PL1232BN01CX6;PAINEL LED 1220X320 MM 36W 4000K KL   ;6;PC;LAMPADA;2,5;0,1;0,1;0,1;0,1;0,001;4;4;;;MASTER
48PL4040BF01;48PL4040BF01;PAINEL LED 400 X 400 MM 30W 6500K KL  ;1;PC;LAMPADA;0,65;0,9;0,43;0,04;0,41;0,007052;3;50;;;UNIDADE
48PL4040BF01;48PL4040BF01CX ;PAINEL LED 400 X 400 MM 30W 6500K KL  ;10;PC;LAMPADA;0,65;9;0,45;0,41;0,43;0,079335;3;10;;;MASTER
48PL4040BFS1;48PL4040BFS1;PAINELLED 400X400MM 30W 6500K SOBREP KL ;1;PC;LAMPADA;1,49;0,962;0,41;0,41;0,04;0,006724;3;40;7,89701E+12;;UNIDADE
48PL4040BFS1;48PL4040BFS1CX ;PAINELLED 400X400MM 30W 6500K SOBREP KL ;10;PC;LAMPADA;1,49;10,7;0,425;0,42;0,44;0,07854;3;4;7,89701E+12;;MASTER
48PL6262BF01;48PL6262BF01;PAINEL LED 620 X 620 MM 36W 6500K KL  ;1;PC;LAMPADA;0,8;2,3;0,63;0,04;0,63;0,015876;2;50;7,89701E+12;;UNIDADE
48PL6262BF01;48PL6262BF01CX ;PAINEL LED 620 X 620 MM 36W 6500K KL  ;5;PC;LAMPADA;0,8;10,8;0,67;0,25;0,665;0,111388;2;7;7,89701E+12;;MASTER
48PL6262BF01;48PL6262BF01CX6;PAINEL LED 620 X 620 MM 36W 6500K KL  ;6;PC;LAMPADA;0,8;0,1;0,1;0,1;0,1;0,001;2;7;7,89701E+12;;MASTER
48PL6262BN01;48PL6262BN01;PAINEL LED 620 X 620 MM 36W 4000K KL  ;1;PC;LAMPADA;0,8;2,6;0,05;0,035;0,628;0,001099;2;36;7,89701E+12;;UNIDADE
48PL6262BN01;48PL6262BN01CX ;PAINEL LED 620 X 620 MM 36W 4000K KL  ;5;PC;LAMPADA;0,8;15,8;0,68;0,24;0,645;0,105264;2;6;7,89701E+12;;MASTER
48PL6262BN01;48PL6262BN01CX6;PAINEL LED 620 X 620 MM 36W 4000K KL  ;6;PC;LAMPADA;0,8;0,1045;0,68;0,24;0,645;0,105264;2;6;7,89701E+12;;MASTER
48PL6262BNS1;48PL6262BNS1;LUMINARIA LED, TIPO PAINEL QUADRADO, NA COR BRANCA, EMBALAGEM TIPO CAIXA , M;1;PC;LAMPADA;1,5;1,8;0,24;0,04;0,24;0,002304;2;42;7,90841E+12;;UNIDADE
48PL6262BNS1;48PL6262BNS1CX ;LUMINARIA LED, TIPO PAINEL QUADRADO, NA COR BRANCA, EMBALAGEM TIPO CAIXA , M;6;PC;LAMPADA;1,5;13,5;0,25;0,24;0,62;0,0372;2;7;7,90841E+12;;MASTER
48PLUGWIFI10;48PLUGWIFI10;PLUGUE DE TOMADA INTELIGENTE, WIFI, CAPA;1;PC;LAMPADA;0,001;0,091;0,18;0,13;0,04;0,000936;8;150;7,90841E+12;;UNIDADE
48PLUGWIFI10;48PLUGWIFI10CX ;PLUGUE DE TOMADA INTELIGENTE, WIFI, CAPA;100;PC;LAMPADA;0,001;10,7;0,29;0,415;0,735;0,088457;4;3;7,90841E+12;;MASTER
48PLUGWIFI16;48PLUGWIFI16;PLUGUE DE TOMADA INTELIGENTE, WIFI, CAPA;1;PC;LAMPADA;0,001;0,103;0,013;0,03;0,017;0,000007;15;220;7,90841E+12;;UNIDADE
48PLUGWIFI16;48PLUGWIFI16CX ;PLUGUE DE TOMADA INTELIGENTE, WIFI, CAPA;100;PC;LAMPADA;0,001;10;0,28;0,41;0,735;0,084378;5;3;7,90841E+12;;MASTER
48PTDIR100W0;48PTDIR100W0;LAMPADA PETALA LED 100W BIV 6500K ;1;PC;LAMPADA;0,001;0,612;0,245;0,11;0,11;0,002965;4;60;7,90841E+12;;UNIDADE
48PTDIR100W0;48PTDIR100W0CX ;LAMPADA PETALA LED 100W BIV 6500K ;10;PC;LAMPADA;0,001;6,7;0,26;0,24;0,58;0,036192;4;6;7,90841E+12;;MASTER
48PTDIR65W00;48PTDIR65W00;LAMPADA PETALA LED 65W BIV 6500K  ;1;PC;LAMPADA;0,001;0,42;0,245;0,092;0,092;0,002074;5;100;7,90841E+12;;UNIDADE
48PTDIR65W00;48PTDIR65W00CX ;LAMPADA PETALA LED 65W BIV 6500K  ;10;PC;LAMPADA;0,001;4,5;0,27;0,205;0,485;0,026845;5;10;7,90841E+12;;MASTER
48RLED1000HP;48RLED1000HP;LUMINARIA LED TIPO PROJETOR NA COR PRETA;1;UN;LAMPADA;0,001;0,275;0,001;0,27;0,36;0,000097;4;9;;;UNIDADE
48RLED100GP0;48RLED100GP0;PROJETOR LED 100     ;1;PC;LAMPADA;0,0001;0,28;0,14;0,16;0,03;0,000672;8;180;7,90841E+12;;UNIDADE
48RLED100GP0;48RLED100GP0CX ;PROJETOR LED 100     ;20;PC;LAMPADA;0,0001;0,76;0,37;0,31;0,17;0,019499;7;8;7,90841E+12;;MASTER
48RLED100GP0;48RLED100GP0CX ;PROJETOR LED 100     ;20;PC;LAMPADA;0,0001;0,76;0,37;0,31;0,17;0,019499;7;8;7,90841E+12;;MASTER
48RLED100GP0;48RLED100GP1;PROJETOR LED 100     ;40;PC;LAMPADA;0,0001;13,2;0,31;0,33;0,34;0,034782;4;9;7,90841E+12;;MASTER
48RLED100HP0;48RLED100HP0CX ;LUMINARIA LED, TIPO PROJETOR NA COR PRETA;20;UN;LAMPADA;0,0001;0,1;0,18;0,34;0,36;0,022032;8;9;;;MASTER
48RLED100HP0;48RLED100HP0;LUMINARIA LED, TIPO PROJETOR NA COR PRETA;1;UN;LAMPADA;0,0001;0,1;0,15;0,03;0,17;0,000765;7;180;;;UNIDADE
48RLED10GP00;48RLED10GP00;LUMINARIA LED TIPO PROJETOR NA COR PRETA;1;PC;LAMPADA;0,0001;0,085;0,08;0,03;0,09;0,000216;14;280;7,90841E+12;;UNIDADE
48RLED10GP00;48RLED10GP00CX ;LUMINARIA LED TIPO PROJETOR NA COR PRETA;40;PC;LAMPADA;0,0001;4;0,19;0,2;0,3;0,0114;7;14;7,90841E+12;;MASTER
48RLED150HP0;48RLED150HP0;LUMINARIA LED, TIPO PROJETOR NA COR PRETA;1;UN;LAMPADA;0,0001;0,1;0,21;0,03;0,22;0,001386;5;100;;;UNIDADE
48RLED150HP0;48RLED150HP0CX ;LUMINARIA LED, TIPO PROJETOR NA COR PRETA;10;UN;LAMPADA;0,0001;0,1;0,23;0,24;0,33;0,018216;5;10;;;MASTER
48RLED200GP0;48RLED200GP0;PROJETOR LED 200     ;1;PC;LAMPADA;0,0001;0,6;0,2;0,23;0,03;0,00138;7;100;7,90841E+12;;UNIDADE
48RLED200GP0;48RLED200GP0CX ;PROJETOR LED 200     ;10;PC;LAMPADA;0,0001;6,8;0,22;0,24;0,36;0,019008;7;10;7,90841E+12;;MASTER
48RLED200HP0;48RLED200HP0;LUMINARIA LED, TIPO PROJETOR NA COR PRETA;1;UN;LAMPADA;0,0001;0,1;0,24;0,03;0,26;0,001872;5;120;;;UNIDADE
48RLED200HP0;48RLED200HP0CX ;LUMINARIA LED, TIPO PROJETOR NA COR PRETA;10;UN;LAMPADA;0,0001;0,1;0,27;0,28;0,33;0,024948;5;12;;;MASTER
48RLED30GP00;48RLED30GP00;PROJETOR LED 30W     ;1;PC;LAMPADA;0,0001;0,126;0,07;0,105;0,03;0,000221;14;200;7,90841E+12;;UNIDADE
48RLED30GP00;48RLED30GP00CX ;PROJETOR LED 30W     ;40;PC;LAMPADA;0,0001;5,2;0,17;0,22;0,32;0,011968;7;10;7,90841E+12;;MASTER
48RLED30HP00;48RLED30HP00;REFLETOR LED 30W 6500K PRETO      ;1;UN;0;0,0001;0,153;0,095;0,115;0,03;0,000328;8;320;;;UNIDADE
48RLED30HP00;48RLED30HP00CX ;REFLETOR LED 30W 6500K PRETO      ;40;UN;0;0,0001;6,13;0,215;0,245;0,285;0,015012;4;16;;;MASTER
48RLED400GP0;48RLED400GP0;PROJETOR LED 400     ;1;PC;LAMPADA;0,0001;1,416;0,29;0,03;0,34;0,002958;4;84;7,90841E+12;;UNIDADE
48RLED400GP0;48RLED400GP0CX ;PROJETOR LED 400     ;6;PC;LAMPADA;0,0001;9,3;0,3;0,21;0,35;0,02205;4;14;7,90841E+12;;MASTER
48RLED400HP0;48RLED400HP0CX ;LUMINARIA LED, TIPO PROJETOR NA COR PRETA;4;UN;LAMPADA;0,0001;9,8;0,036;0,018;0,04;0,000026;4;14;;;MASTER
48RLED400HP0;48RLED400HP0;LUMINARIA LED, TIPO PROJETOR NA COR PRETA;1;UN;LAMPADA;0,0001;2,12;0,034;0,004;0,039;0,000005;2;8;;;UNIDADE
48RLED500HP0;48RLED500HP0;0 REFLETOR LED 500W 6500K PRETO   ;1;UN;LAMPADA;0,0001;4,7;0,34;0,6;0,05;0,0102;4;20;;;UNIDADE
48RLED500HP0;48RLED500HP0CX ;0 REFLETOR LED 500W 6500K PRETO   ;2;UN;LAMPADA;0,0001;9,4;0,37;0,61;0,11;0,024827;4;20;;;MASTER
48RLED50GP00;48RLED150GP0;PROJETOR LED 50W     ;1;PC;LAMPADA;0,0001;0,157;0,08;0,11;0,025;0,00022;12;200;7,90841E+12;;UNIDADE
48RLED50GP00;48RLED50GP00UNI;PROJETOR LED 50W     ;1;PC;LAMPADA;0,0001;0,147;0,09;0,11;0,025;0,000248;12;200;7,90841E+12;;UNIDADE
48RLED50GP00;48RLED50GP00CX ;PROJETOR LED 50W     ;40;PC;LAMPADA;0,0001;6,8;0,18;0,22;0,28;0,011088;6;10;7,90841E+12;;MASTER
48RLED50GP00;48RLED50GP00;PROJETOR LED 50W     ;1;PC;LAMPADA;0,0001;0,3;0,08;0,11;0,025;0,00022;4;10;7,90841E+12;;UNIDADE
48RLED50HP00;48RLED50HP00;LUMINARIA LED, TIPO PROJETOR COR PRETA;1;UN;LAMPADA;0,0001;0,1;0,11;0,03;0,13;0,001;12;240;;;UNIDADE
48RLED50HP00;48RLED50HP00CX ;LUMINARIA LED, TIPO PROJETOR COR PRETA;40;UN;LAMPADA;0,0001;0,1;0,24;0,28;0,28;0,018816;5;12;;;MASTER
48RLED600HP0;48RLED600HP0;LUMINARIA LED TIPO PROJETOR NA COR PRETA;1;UN;LAMPADA;0,001;0,275;0,001;0,27;0,36;0,000097;4;10;;;UNIDADE
48RLED600HP0;48RLED600HP0CX ;LUMINARIA LED TIPO PROJETOR NA COR PRETA;2;UN;LAMPADA;0,001;11,08;0,35;0,14;0,72;0,03528;2;8;;;MASTER
48RLED800HP0;48RLED800HP0;LUMINARIA LED TIPO PROJETOR NA COR PRETA;1;UN;LAMPADA;0,001;0,275;0,001;0,27;0,36;0,000097;9;4;;;UNIDADE
48RPLED100G0;48RPLED100G0CX ;PROJETOR LED 100W / 6500K / PRETA ;5;PC;LAMPADA;0,001;4,5;0,225;0,2;0,27;0,01215;6;22;7,89701E+12;;MASTER
48RPLED100G0;48RPLED100G0CX ;PROJETOR LED 100W / 6500K / PRETA ;5;PC;LAMPADA;0,001;4,5;0,225;0,2;0,27;0,01215;6;22;7,89701E+12;;MASTER
48RPLED100G0;48RPLED100G0CX10;PROJETOR LED 100W / 6500K / PRETA ;40;PC;LAMPADA;0,001;6,8;0,22;0,35;0,23;0,01771;6;15;7,89701E+12;;MASTER
48RPLED100G0;48RPLED100G0CX10;PROJETOR LED 100W / 6500K / PRETA ;40;PC;LAMPADA;0,001;6,8;0,22;0,35;0,23;0,01771;6;15;7,89701E+12;;MASTER
48RPLED100G0;48RPLED100G0;PROJETOR LED 100W / 6500K / PRETA ;1;PC;LAMPADA;0,001;0,9;0,2;0,04;0,245;0,00196;2;8;7,89701E+12;;UNIDADE
48RPLED10G00;48RPLED10G00;PROJETOR LED 10W / 6500K / PRETA  ;1;PC;LAMPADA;0,001;0,1;0,08;0,09;0,03;0,000216;14;400;7,89701E+12;;UNIDADE
48RPLED10G00;48RPLED10G00CX40;PROJETOR LED 10W / 6500K / PRETA  ;40;PC;LAMPADA;0,001;5;0,19;0,19;0,3;0,01083;7;20;7,89701E+12;;MASTER
48RPLED10G00;48RPLED10G00CX40;PROJETOR LED 10W / 6500K / PRETA  ;40;PC;LAMPADA;0,001;5;0,19;0,19;0,3;0,01083;7;20;7,89701E+12;;MASTER
48RPLED10G00;48RPLED10G00CX ;PROJETOR LED 10W / 6500K / PRETA  ;24;PC;LAMPADA;0,001;6,8;0,22;0,24;0,36;0,019008;6;20;7,89701E+12;;MASTER
48RPLED10GV0;48RPLED10GV0;PROJETOR LED 10W TEMPERATURA COR VERDE;1;PC;LAMPADA;1;0,85;0,08;0,09;0,25;0,0018;12;280;7,89701E+12;;UNIDADE
48RPLED10GV0;48RPLED10GV0CX ;PROJETOR LED 10W TEMPERATURA COR VERDE;50;PC;LAMPADA;1;5;0,021;0,22;0,3;0,001386;7;10;7,89701E+12;;MASTER
48RPLED10GV0;48RPLED10GV0CX40;PROJETOR LED 10W TEMPERATURA COR VERDE;40;PC;LAMPADA;1;4;0,19;0,19;0,3;0,01083;6;14;7,89701E+12;;INNER
48RPLED10GV0;48RPLED10GV0CX40;PROJETOR LED 10W TEMPERATURA COR VERDE;40;PC;LAMPADA;1;4;0,19;0,19;0,3;0,01083;6;14;7,89701E+12;;INNER
48RPLED150H0;48RPLED150H0;LUMINARIA LED, TIPO PROJETOR, NA COR PRE;1;PC;LAMPADA;1;1,8;0,22;0,03;0,3;0,00198;60;100;7,89701E+12;;UNIDADE
48RPLED150H0;48RPLED150H0CX10;LUMINARIA LED, TIPO PROJETOR, NA COR PRE;10;PC;LAMPADA;1;0,1;0,1;0,1;0,1;0,001;6;10;7,89701E+12;;MASTER
48RPLED150H0;48RPLED150H0CX ;LUMINARIA LED, TIPO PROJETOR, NA COR PRE;6;PC;LAMPADA;1;10,8;0,28;0,28;0,36;0,028224;5;13;7,89701E+12;;MASTER
48RPLED30G00;48RPLED30G00;PROJETOR LED 30W / 6500K / PRETA  ;1;PC;LAMPADA;0,001;0,187;0,11;0,12;0,03;0,000396;12;240;;;UNIDADE
48RPLED30G00;48RPLED30G00CX ;PROJETOR LED 30W / 6500K / PRETA  ;8;PC;LAMPADA;0,001;3,7;0,014;0,17;0,31;0,000738;9;25;;;MASTER
48RPLED30G00;48RPLED30G00CX40;PROJETOR LED 30W / 6500K / PRETA  ;40;PC;LAMPADA;0,001;7,5;0,25;0,26;0,31;0,02015;6;12;;;MASTER
48RPLED30GV0;48RPLED30GV0;LUMINARIA LED, TIPO PROJETOR, NA COR PRETA, COM DISPOSITIVO DE CONTROLEINCOR;1;PC;LAMPADA;0,001;0,105;0,09;0,105;0,03;0,000284;12;280;7,90841E+12;;UNIDADE
48RPLED30GV0;48RPLED30GV0CX ;LUMINARIA LED, TIPO PROJETOR, NA COR PRETA, COM DISPOSITIVO DE CONTROLEINCOR;40;PC;LAMPADA;0,001;4,7;0,2;0,225;0,29;0,01305;6;14;7,90841E+12;;MASTER
48RPLED30W00;48RPLED30W00;REFLETOR POWER LED 30W,COR PRETA,SEM SENSORBIVOLT ;1;PC;LAMPADA;0,001;0,001;0,001;0,001;0,001;0;2;8;7,89701E+12;;UNIDADE
48RPLED30W00;48RPLED30W00CX ;REFLETOR POWER LED 30W,COR PRETA,SEM SENSORBIVOLT ;8;PC;LAMPADA;0,001;3,1;0,15;0,18;0,37;0,00999;2;8;7,89701E+12;;MASTER
48RPLED50G00;48RPLED50G00;PROJETOR LED 50W / 6500K / PRETA  ;1;PC;LAMPADA;0,001;0,232;0,13;0,03;0,15;0,000585;10;180;;;UNIDADE
48RPLED50G00;48RPLED50G00CX ;PROJETOR LED 50W / 6500K / PRETA  ;4;PC;LAMPADA;0,001;11,3;0,28;0,3;0,34;0,02856;5;9;;;MASTER
48RPLED50G00;48RPLED50G00CX4;PROJETOR LED 50W / 6500K / PRETA  ;4;PC;LAMPADA;0,001;0,1;0,11;0,165;0,245;0,004447;2;8;;;MASTER
48RPLED50GV0;48RPLED50GV0;LUMINARIA LED, TIPO PROJETOR, NA COR PRETA, COM DISPOSITIVO DE CONTROLEINCOR;1;PC;LAMPADA;0,001;0,127;0,095;0,115;0,03;0,000328;12;200;7,90841E+12;;UNIDADE
48RPLED50GV0;48RPLED50GV0CX ;LUMINARIA LED, TIPO PROJETOR, NA COR PRETA, COM DISPOSITIVO DE CONTROLEINCOR;40;PC;LAMPADA;0,001;5,9;0,21;0,24;0,28;0,014112;6;10;7,90841E+12;;MASTER
